paper_id,title,file_name,category,year,priority,extraction_quality,evidence_type,claim_type,evidence_text,figure_table_source,page_est,keyword,confidence,relevance,ml_feature_candidate,needs_manual_check,title_needs_cleanup
P083,Chem Soc Rev,P083_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2018,low,partial,excerpt,general,"development of piezoelectric, photo-, shape-memory, self-healing, electrochromic and integrated DOI:10.1039/c7cs00505a",line 19,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P083,Chem Soc Rev,P083_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2018,low,partial,excerpt,general,"innovationfornext-generationSCs,includingpiezoelectric,photo-, sizeisunrelatedtosurfacearea.Notably,volumetriccapacitance shape-memory, electrochromic, self-healing SCs. To facilitate increasedB1.5-fold(from55to80Fcm(cid:2)3)whenmicroporous",line 237,6,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P083,Chem Soc Rev,P083_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2018,low,partial,excerpt,general,"in decreased electrochemical performance. Therefore, several double-layerchargestorage,theelectroactivesurfacearea,pore strategies have been developed to prevent aggregation of the sizedistributionandtransportresistanceoftheelectrolyteions",line 438,11,electroactive,medium,standard,FALSE,TRUE,TRUE
P083,Chem Soc Rev,P083_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2018,low,partial,excerpt,general,hybrid film and polyvinyl alcohol (PVA)/H SO gel on an provide suitable scaffolds to support these pseudocapacitive 2 4,line 456,12,scaffold,medium,standard,FALSE,TRUE,TRUE
P083,Chem Soc Rev,P083_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2018,low,partial,excerpt,general,"film exhibited good mechanical properties (ultimate tensile electrodeconfigurationofelectroactivematerialsdirectlysynthe- strength: 16 MPa). Thus, FSSCs based on robust CNT/PPy sisedonthesubstratesurfaceleadstoanincreaseinSCenergy",line 544,14,electroactive,medium,standard,FALSE,TRUE,TRUE
P083,Chem Soc Rev,P083_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2018,low,partial,excerpt,finding,and facilitates the rapid absorption of electroactive materials observed in electrolytic capacitors) and an energy density of because of their hydrophilic nature. This results in a much 0.12 mW h cm(cid:2)2 together with superior rate ability and cycl-,line 751,19,electroactive,medium,standard,FALSE,TRUE,TRUE
P083,Chem Soc Rev,P083_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2018,low,partial,performance_data,measurement,Degradation: 93,text extraction,,performance,medium,standard,TRUE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,excerpt,general,Contributions to the Piezoelectric Effect in Ferroelectric Single Crystals and Ceramics,line 6,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,excerpt,general,"The piezoelectric effect in ferroelectric single crystals and ce- role as they directly affect the performance of high precision ramicsisinvestigatedconsideringintrinsic(lattice),andextrin- devices.19",line 12,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,excerpt,general,"on piezoelectric anisotropy, which was examined using the ferroelectrics are discussed. In the first section, the anisotropy Landau–Ginsburg–Devonshire phenomenological theory. It is ofpiezoelectricpropertiesinthevicinityoftheMPBinPZT,the",line 16,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,excerpt,general,"Landau–Ginsburg–Devonshire phenomenological theory. It is ofpiezoelectricpropertiesinthevicinityoftheMPBinPZT,the shown thatthe enhancedpiezoelectric response along nonpolar mostwidelyusedpiezoelectricferroelectric,isconsideredusing",line 17,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,excerpt,finding,"shown thatthe enhancedpiezoelectric response along nonpolar mostwidelyusedpiezoelectricferroelectric,isconsideredusing directions, observed in many perovskite systems, is a conse- theLandau–Ginsburg–Devonshire (LGD)20–27thermodynamic",line 18,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,excerpt,general,"flatteningiscommonfortemperature-,composition-,andexter- piezoelectric response along nonpolar directions can be inter- nal field-induced enhancement of the piezoelectric properties preted in terms of the anisotropic flattening of the Gibbs free",line 21,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,figure_caption,measurement,"We shall examine compositions that are sufficiently far
awayfromtheMPBsothatthemonoclinicphaseneednotbe
taken into account in Eq. (1). The spontaneous polarization
qffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffi
P ¼ P2þP2þP3 iscalculatedfromthe stabilityconditio",Figure 1,,Figure 1,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,figure_caption,measurement,"Forboththetetragonalandrhombohedralphaseswr
11
andwt increaseas theMPBisapproachedwhilethesuscepti-
mol% PbZrO 3 bilities 11 alongthepolardirection,wr andwt ,remainnearlycon-
33 33
stant. This important property of MPB has been discussed in
detailbyIwata,Ishibashi,andco-workers46–50inaseriesofar-
ti",Figure 4,,Figure 4,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,figure_caption,measurement,"Orientationdependenceofdr(cid:2)ðy;fÞfor90/10and60/40Pb(Zr Ti )O (PZT)atroomtemperature.Cross-sectionofthesurfacesisshownin 33 1(cid:1)x x 3
thebottompartofthefigure.Notereducedanisotropyin90/10composition,whichliesfurtherawayfromthemorphotropicphaseboundary.Dashed
curveforthiscompositionshowsdatama",Figure 3,,Figure 3,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,figure_caption,measurement,"DielectricsusceptibilitiesofPb(Zr Ti )O (PZT)asafunction tionrotationpathsforarhombohedralcrystal,whileM pathdescribes 1(cid:1)x x 3 C
of composition in crystallographic coordinate system. Compare with polarizationrotationinatetragonalcrystal.Onlypathsdiscussedinthe",Figure 4,,Figure 4,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,figure_caption,measurement,"GibbsfreeenergyfromEq.(6),withP 5Pa0;Pa0for60/ 33
1 2 3 composition,asshowninFig.3.
40 Pb(Zr Ti )O. Full dots represent positions of equilibrium rho-
1(cid:1)x x 3 Thus, by investigating the anisotropic flatness of the Gibbs
mbohedral (R), and metastable orthorhombic (O), tetrganal (T), and
cubic(C)",Figure 6,,Figure 6,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,figure_caption,measurement,"Comparisonofenergyprofilesalong[R],[M ],and[M ]pathsfor(a)Pb(Zr Ti )O (PZT)
A B 1(cid:1)x x 3
60/40and(b)PZT90/10.DGprofileispresentedfor60/40and90/10PZTalopng
ffiffiffi
:(c)[R]path,(d)[M
A
]path,and(e)[M
B
]path.Forpurposesof
comparison,P
S
inexpressionforDGðP SÞisnormalizedbyreplacingP
S
withP
S
3",Figure 6,,Figure 6,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,figure_caption,measurement,"Calculated compositional dependence of piezoelectric coeffi-
cients on the tetragonal side of the Pb(Zr Ti )O (PZT) phase dia-
1(cid:1)x x 3
gram.AfterHaunetal.26
15512916,
2005,
10,
Downloaded
from
https://ceramics.onlinelibrary.wiley.com/doi/10.1111/j.1551-2916.2005.00671.x
by
Chongqing
University",Figure 9,,Figure 9,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,figure_caption,measurement,"SeeFig.5forpathidentification. Effectsofexternalfieldsontheintrinsicpiezoelectricanisotropy
Fulldotsrepresentpositionsofequilibriumtetragonal(T),metastable and flattening of the Gibbs free energy profile are discussed
orthorhombic (O), and cubic (C) phases at 251C. Dashed line is the elsewhereandonl",Figure 11,,Figure 11,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,figure_caption,measurement,"Orientationdependenceofdt(cid:2)ðyÞinBaTiO fortwotemper-
33 3
atures.ComparewithFig.8fortetragonalPb(Zr Ti )O.
1(cid:1)x x 3",Figure 12,,Figure 12,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,figure_caption,measurement,"Rhombohedral ceramics with randomly oriented grains.
Grains oriented withremanentpolarizationP perpendicular toelect- r",Figure 15,,Figure 15,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,figure_caption,measurement,"Dynamicstressdependence,hysteresis,andfrequencydispersionassociatedwiththedirectpiezoelectriceffectin(a)SrBiTiO ,(b)Nb-doped
4 4 15
PZT,(c)(Pb,Sm)TiO,andMn-dopedSrBiTiO (courtesyCyrilVoisard)ceramics.Arrowsin(d)indicateclockwisesenseofhysteresisrotationfor
3 4 4 15
thismaterial.Thehysteresesaremeasu",Figure 16,,Figure 16,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,figure_caption,measurement,"This concept has been
Thecontributionofdomainwalldisplacementtothepiezoelec- 33
successfully proven in textured ceramics with rhombohedral
triceffectisdiscussedinSectionIII.Insinglecrystalswithspecial
engineered domainstructures,35 domain walls arenot expected
symmetry.74,75
to move by external fiel",Figure 15,,Figure 15,medium,standard,FALSE,TRUE,TRUE
P104,"J.Am.Ceram.Soc.,88[10]2663–2676(2005)",P104_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2005,low,partial,figure_caption,measurement,"The most interesting
dependentcomponentofthematerialresponse(termscontain- feature of these nonlinear Cole–Cole plots is that they asymp-
inga)isconsideredtobea consequenceofpinningofdomain toticallyapproachapointinthemiddleofthecomplexplaneas
wallsonrandomlydistributedpinningcentersandisresponsible",Figure 17,,Figure 17,medium,standard,FALSE,TRUE,TRUE
P105,"PHYSICALREVIEWB73,174106(cid:1)2006(cid:2)",P105_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2006,low,partial,excerpt,general,"Piezoelectric response and free-energy instability in the perovskite crystals BaTiO , PbTiO , 3 3",line 2,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P105,"PHYSICALREVIEWB73,174106(cid:1)2006(cid:2)",P105_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2006,low,partial,excerpt,general,"The question of the origin of the piezoelectric properties enhancement in perovskite ferroelectrics is ap- proachedbyanalyzingtheGibbsfreeenergyoftetragonalBaTiO ,PbTiO ,andPb(cid:1)Zr,Ti(cid:2)O intheframework",line 10,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P105,"PHYSICALREVIEWB73,174106(cid:1)2006(cid:2)",P105_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2006,low,partial,excerpt,finding,damental thermodynamic process behind the piezoelectric enhancement. The generality of the approach is demonstratedbyexaminingthefree-energyflatteningandpiezoelectricenhancementasafunctionofcompo-,line 14,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P105,"PHYSICALREVIEWB73,174106(cid:1)2006(cid:2)",P105_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2006,low,partial,excerpt,finding,"demonstratedbyexaminingthefree-energyflatteningandpiezoelectricenhancementasafunctionofcompo- sition, temperature, electric field, and mechanical stress. It is shown that the anisotropy of the free-energy",line 15,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P105,"PHYSICALREVIEWB73,174106(cid:1)2006(cid:2)",P105_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2006,low,partial,excerpt,general,"flatteningistheoriginoftheanisotropicenhancementofthepiezoelectricresponse,whichcanoccureitherby polarization rotation or by polarization contraction. Giant enhancement of the longitudinal piezoelectric re-",line 17,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P105,"PHYSICALREVIEWB73,174106(cid:1)2006(cid:2)",P105_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2006,low,partial,excerpt,general,polarization rotation or by polarization contraction. Giant enhancement of the longitudinal piezoelectric re- sponse(cid:1)d (cid:1)103pC/N(cid:2) ispredictedinPbTiO underuniaxialcompression.,line 18,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P105,"PHYSICALREVIEWB73,174106(cid:1)2006(cid:2)",P105_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2006,low,partial,figure_caption,measurement,"(cid:1)Color online(cid:2) Effects
of composition in PZT 0/100
(cid:1)PbTiO (cid:2) and PZT 40/60 at
3
298K on free energy flattening
and piezoelectric response: (cid:1)a(cid:2)
(cid:2)G(cid:1)P =0,P (cid:2) profile related to
2 3
polarization contraction; (cid:1)b(cid:2)
(cid:2)G(cid:1)P ,P =0.52C/",Figure 1,,Figure 1,medium,standard,FALSE,TRUE,TRUE
P105,"PHYSICALREVIEWB73,174106(cid:1)2006(cid:2)",P105_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2006,low,partial,figure_caption,measurement,"Figures 2(cid:1)a(cid:2)–2(cid:1)c(cid:2) compare the (cid:2)G and −44 MV/m in Figs. 2(cid:1)a(cid:2)–2(cid:1)c(cid:2)(cid:4) even a small increase in the
d* (cid:1)(cid:8)(cid:2) forthecrystalatzerobiasfieldandforE =−35,−43, flatness of the (cid:2)G profile leads to a large enhancement of
33 3
and ",Figure 2,,Figure 2,medium,standard,FALSE,TRUE,TRUE
P105,"PHYSICALREVIEWB73,174106(cid:1)2006(cid:2)",P105_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2006,low,partial,figure_caption,measurement,"(cid:1)Color online(cid:2) Effects
of (cid:1)a(cid:2)–(cid:1)c(cid:2) electric bias field (cid:1)E
3
=0,−10MV/m(cid:2) at T=298K and
(cid:1)d(cid:2)–(cid:1)f(cid:2) proximity of tetragonal-
orthorhombic phase transition
temperature (cid:1)T=283K(cid:2) at zero
field on anisotropic free energy
flatte",Figure 4,,Figure 4,medium,standard,FALSE,TRUE,TRUE
P106,"Vol.14,No.2(2024)2340002(9pages)",P106_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2024,low,partial,conclusion,method,"3S. Zhang and F. Li, High performance ferroelectric relaxor-
PbTiO singlecrystals:Statusandperspective,J.Appl.Phys.111,
Inthispaper,weproposeatheoreticaldesignmethod:Binary 3
031301(2012).
materials with MPB compositions are added with new ele- 4E. Sun and W. Cao, Relaxor-based ferroelectric single crystals:
ments to increase the energy of the original stabilized phase
Growth, domain engineering, characterization and applications,
and lower the EB. Flatter EBs and higher piezoelectric Prog.Mater",conclusion section,end,conclusion,medium,standard,FALSE,TRUE,TRUE
P106,"Vol.14,No.2(2024)2340002(9pages)",P106_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2024,low,partial,excerpt,general,Designing high piezoelectric properties at the BaTiO –PbZrO –PbTiO 3 3 3,line 6,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
P106,"Vol.14,No.2(2024)2340002(9pages)",P106_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2024,low,partial,excerpt,method,"Ferroelectricmaterialspossessingexceptionalpiezoelectricattributeshavegarneredwidespreadutilizationinvariousapplications. Solidsolution systems improvepiezoelectric properties through multiphase mixing, but the methodologies for effective design",line 29,1,piezoelectric,medium,standard,FALSE,TRUE,TRUE
